DateTime,Players
2008-09-07,2379.0
2008-09-09,2125.0
2008-09-11,721.0
2008-09-12,2069.0
2008-09-13,2682.0
2008-09-14,2575.0
2008-09-15,926.0
2008-09-16,1454.0
2008-09-17,1625.0
2008-09-19,1765.0
2008-09-21,1765.0
2008-09-22,1487.0
2008-09-23,2153.0
2008-09-24,1946.0
2008-09-30,982.0
2008-10-02,1453.0
2008-10-03,1731.0
2008-10-05,2048.0
2008-10-07,1266.0
2008-10-08,1103.0
2008-10-09,841.0
2008-10-10,843.0
2008-10-11,1636.0
2008-10-13,1256.0
2008-10-15,1964.0
2008-10-17,2005.0
2008-10-19,2863.0
2008-10-21,1635.0
2008-10-23,994.0
2008-10-24,1369.0
2008-10-25,2437.0
2008-10-26,2784.0
2008-10-29,1437.0
2008-11-03,1294.0
2008-11-04,1384.0
2008-11-08,1176.0
2008-11-13,621.0
2008-12-02,770.0
2008-12-06,2016.0
