DateTime,Players
2020-10-22,3394
2020-10-23,3832
2020-10-24,4031
2020-10-25,3385
2020-10-26,3010
2020-10-27,2884
2020-10-28,2945
2020-10-29,2878
2020-10-30,3220
2020-10-31,3241
2020-11-01,3175
2020-11-02,2665
2020-11-03,2614
2020-11-04,2715
2020-11-05,2826
2020-11-06,3196
2020-11-07,3473
2020-11-08,3236
2020-11-09,2833
2020-11-10,2846
2020-11-11,2727
2020-11-12,2842
2020-11-13,3167
2020-11-14,3531
2020-11-15,3127
2020-11-16,2684
2020-11-17,2358
2020-11-18,2820
2020-11-19,2958
2020-11-20,3269
2020-11-21,3606
2020-11-22,3442
2020-11-23,2835
2020-11-24,2668
2020-11-25,2693
2020-11-26,3729
2020-11-27,5191
2020-11-28,6890
2020-11-29,7214
2020-11-30,6639
2020-12-01,7076
2020-12-02,6841
2020-12-03,6211
2020-12-04,6185
2020-12-05,6521
2020-12-06,5766
2020-12-07,4732
2020-12-08,4191
2020-12-09,4197
2020-12-10,3445
2020-12-11,3676
2020-12-12,4042
2020-12-13,3675
2020-12-14,3004
2020-12-15,3169
2020-12-16,3011
2020-12-17,3129
2020-12-18,3721
2020-12-19,4085
2020-12-20,3686
2020-12-21,3373
2020-12-22,3253
2020-12-23,3764
2020-12-24,4738
2020-12-25,5467
2020-12-26,6450
2020-12-27,6411
2020-12-28,6081
2020-12-29,6215
2020-12-30,6112
2020-12-31,6507
2021-01-01,7120
2021-01-02,7241
2021-01-03,6908
2021-01-04,6417
2021-01-05,6328
2021-01-06,6210
2021-01-07,5955
2021-01-08,5986
2021-01-09,5976
2021-01-10,5644
2021-01-11,4746
2021-01-12,4439
2021-01-13,4462
2021-01-14,4072
2021-01-15,4655
2021-01-16,5098
2021-01-17,4915
2021-01-18,4227
2021-01-19,4244
2021-01-20,4336
