DateTime,Players
2020-11-05,88869
2020-11-06,100028
2020-11-07,113394
2020-11-08,116660
2020-11-09,105216
2020-11-10,106587
2020-11-11,100065
2020-11-12,100437
2020-11-13,106768
2020-11-14,112942
2020-11-15,113710
2020-11-16,100585
2020-11-17,102724
2020-11-18,101482
2020-11-19,106538
2020-11-20,110462
2020-11-21,117181
2020-11-22,117320
2020-11-23,103488
2020-11-24,103084
2020-11-25,105724
2020-11-26,104375
2020-11-27,107638
2020-11-28,112237
2020-11-29,110201
2020-11-30,100277
2020-12-01,101739
2020-12-02,111604
2020-12-03,107623
2020-12-04,108028
2020-12-05,113382
2020-12-06,112607
2020-12-07,102253
2020-12-08,100290
2020-12-09,96765
2020-12-10,85845
2020-12-11,90116
2020-12-12,95860
2020-12-13,94105
2020-12-14,85121
2020-12-15,86519
2020-12-16,90450
2020-12-17,91405
2020-12-18,93729
2020-12-19,97261
2020-12-20,96254
2020-12-21,93687
2020-12-22,94975
2020-12-23,92641
2020-12-24,91808
2020-12-25,91141
2020-12-26,98395
2020-12-27,101549
2020-12-28,97210
2020-12-29,96514
2020-12-30,96790
2020-12-31,83700
2021-01-01,94173
2021-01-02,101156
2021-01-03,101812
2021-01-04,97384
2021-01-05,96914
2021-01-06,107262
2021-01-07,105465
2021-01-08,106870
2021-01-09,109804
2021-01-10,107386
2021-01-11,95567
2021-01-12,95478
2021-01-13,94624
2021-01-14,94856
2021-01-15,101075
2021-01-16,111975
2021-01-17,109142
2021-01-18,102846
2021-01-19,105477
2021-01-20,104588
2021-01-21,105795
2021-01-22,114115
2021-01-23,120072
2021-01-24,120023
2021-01-25,111115
2021-01-26,112896
2021-01-27,117875
2021-01-28,118437
2021-01-29,124518
2021-01-30,130490
2021-01-31,129423
2021-02-01,121814
2021-02-02,142636
2021-02-03,184170
