DateTime,Players
2020-05-19,1201.0
2020-05-20,1906.0
2020-05-21,2141.0
2020-05-22,2385.0
2020-05-23,2765.0
2020-05-24,3254.0
2020-05-25,2875.0
2020-05-26,2454.0
2020-05-27,2335.0
2020-05-28,2254.0
2020-05-29,2089.0
2020-05-30,2201.0
2020-05-31,2485.0
2020-06-01,2094.0
2020-06-02,1925.0
2020-06-03,1798.0
2020-06-04,1905.0
2020-06-05,1735.0
2020-06-06,1837.0
2020-06-07,2051.0
2020-06-08,1629.0
2020-06-09,1492.0
2020-06-10,1405.0
2020-06-11,1422.0
2020-06-12,1239.0
2020-06-13,1367.0
2020-06-14,1698.0
2020-06-15,1347.0
2020-06-16,1263.0
2020-06-17,1224.0
2020-06-18,1109.0
2020-06-19,1204.0
2020-06-20,1316.0
2020-06-21,1532.0
2020-06-22,1240.0
2020-06-23,1110.0
2020-06-24,1096.0
2020-06-25,1046.0
2020-06-26,951.0
2020-06-27,1068.0
2020-06-28,1199.0
2020-06-29,1060.0
2020-06-30,994.0
2020-07-01,971.0
2020-07-02,951.0
2020-07-03,961.0
2020-07-04,1039.0
2020-07-05,1186.0
2020-07-06,961.0
2020-07-07,959.0
2020-07-08,907.0
2020-07-09,916.0
2020-07-10,820.0
2020-07-11,969.0
2020-07-12,1083.0
2020-07-13,870.0
2020-07-14,869.0
2020-07-15,824.0
2020-07-16,822.0
2020-07-17,773.0
2020-07-18,858.0
2020-07-19,942.0
2020-07-20,816.0
2020-07-21,794.0
2020-07-22,774.0
2020-07-23,790.0
2020-07-24,800.0
2020-07-25,903.0
2020-07-26,1098.0
2020-07-27,923.0
2020-07-28,807.0
2020-07-29,811.0
2020-07-30,772.0
2020-07-31,760.0
2020-08-01,811.0
2020-08-02,1016.0
2020-08-03,869.0
2020-08-04,843.0
2020-08-05,793.0
2020-08-06,745.0
2020-08-07,672.0
2020-08-08,753.0
2020-08-09,888.0
2020-08-10,755.0
2020-08-11,752.0
2020-08-12,737.0
2020-08-13,706.0
2020-08-14,738.0
2020-08-15,804.0
2020-08-16,894.0
2020-08-17,760.0
