DateTime,Players
2013-08-19,18096.0
2013-08-20,29505.0
2013-08-21,25717.0
2013-08-22,38223.0
2013-08-23,38655.0
2013-08-24,37783.0
2013-08-25,33116.0
2013-08-26,22472.0
2013-08-27,18301.0
2013-08-28,15786.0
2013-08-29,15620.0
2013-08-30,17280.0
2013-08-31,16735.0
2013-09-01,16465.0
2013-09-02,13619.0
2013-09-03,8870.0
2013-09-04,8456.0
2013-09-05,8282.0
2013-09-06,10247.0
2013-09-07,9840.0
2013-09-08,8060.0
2013-09-09,5939.0
2013-09-10,5838.0
2013-09-11,5838.0
2013-09-12,6046.0
2013-09-13,7620.0
2013-09-14,7332.0
2013-09-15,5403.0
2013-09-16,5114.0
2013-09-17,4497.0
2013-09-18,4386.0
2013-09-19,4535.0
2013-09-20,5825.0
2013-09-21,5574.0
2013-09-22,4287.0
2013-09-23,3438.0
2013-09-24,3283.0
2013-09-25,3294.0
2013-09-26,3542.0
2013-09-27,4323.0
2013-09-28,4238.0
2013-09-29,3357.0
2013-09-30,2627.0
2013-10-01,7156.0
2013-10-02,2667.0
2013-10-03,2855.0
2013-10-04,3350.0
2013-10-05,3308.0
2013-10-06,2690.0
2013-10-07,2031.0
2013-10-08,1965.0
2013-10-09,2006.0
2013-10-10,2267.0
2013-10-11,2841.0
2013-10-12,2645.0
2013-10-13,2133.0
2013-10-14,1779.0
2013-10-15,1716.0
2013-10-16,1681.0
2013-10-17,1869.0
2013-10-18,2380.0
2013-10-19,2317.0
2013-10-20,1753.0
2013-10-21,1545.0
2013-10-22,2403.0
2013-10-23,2038.0
2013-10-24,2235.0
2013-10-25,3675.0
2013-10-26,7157.0
2013-10-27,7036.0
2013-10-28,4891.0
2013-10-29,3921.0
2013-10-30,3277.0
2013-10-31,2957.0
2013-11-01,6052.0
2013-11-02,3431.0
2013-11-03,3251.0
2013-11-04,1969.0
2013-11-05,1706.0
2013-11-06,1687.0
2013-11-07,1834.0
2013-11-08,2454.0
2013-11-09,2334.0
2013-11-10,2138.0
2013-11-11,1604.0
2013-11-12,1509.0
2013-11-13,1280.0
2013-11-14,1494.0
2013-11-15,1976.0
2013-11-16,1913.0
2013-11-17,1730.0
