DateTime,Players
2023-05-11,1876
2023-05-12,7625
2023-05-13,14886
2023-05-14,19238
2023-05-15,16222
2023-05-16,16502
2023-05-17,16352
2023-05-18,17577
2023-05-19,17111
2023-05-20,19523
2023-05-21,20080
2023-05-22,14619
2023-05-23,13852
2023-05-24,13000
2023-05-25,12532
2023-05-26,12654
2023-05-27,13651
2023-05-28,13610
2023-05-29,11816
2023-05-30,8714
2023-05-31,7951
2023-06-01,7058
2023-06-02,7319
2023-06-03,8385
2023-06-04,8756
2023-06-05,6155
2023-06-06,5635
2023-06-07,5070
2023-06-08,5097
2023-06-09,4992
2023-06-10,5873
2023-06-11,6001
2023-06-12,4148
2023-06-13,3895
2023-06-14,3428
2023-06-15,3197
2023-06-16,3387
2023-06-17,4260
2023-06-18,4315
2023-06-19,3121
2023-06-20,2929
2023-06-21,2759
2023-06-22,2664
2023-06-23,2762
2023-06-24,3249
2023-06-25,3526
2023-06-26,2412
2023-06-27,2401
2023-06-28,2171
2023-06-29,2102
2023-06-30,2800
2023-07-01,4165
2023-07-02,5017
2023-07-03,4150
2023-07-04,4468
2023-07-05,4196
2023-07-06,4209
2023-07-07,4312
2023-07-08,5209
2023-07-09,5749
2023-07-10,4485
2023-07-11,4481
2023-07-12,4464
2023-07-13,4629
2023-07-14,4657
2023-07-15,5127
2023-07-16,5336
2023-07-17,3852
2023-07-18,3645
2023-07-19,3349
2023-07-20,3220
2023-07-21,3161
2023-07-22,3624
2023-07-23,3911
2023-07-24,2809
2023-07-25,3231
2023-07-26,3584
2023-07-27,3760
2023-07-28,4221
2023-07-29,5198
2023-07-30,5882
2023-07-31,4689
2023-08-01,4470
2023-08-02,4048
2023-08-03,3751
2023-08-04,3571
2023-08-05,3978
2023-08-06,4293
2023-08-07,3055
2023-08-08,2949
2023-08-09,2635
