DateTime,Players
2022-12-06,1214
2022-12-07,4827
2022-12-08,6580
2022-12-09,7503
2022-12-10,9608
2022-12-11,11522
2022-12-12,8965
2022-12-13,8821
2022-12-14,8524
2022-12-15,8301
2022-12-16,10549
2022-12-17,14235
2022-12-18,15679
2022-12-19,10538
2022-12-20,9868
2022-12-21,9465
2022-12-22,9239
2022-12-23,9803
2022-12-24,10308
2022-12-25,10105
2022-12-26,11295
2022-12-27,10591
2022-12-28,10260
2022-12-29,10103
2022-12-30,10282
2022-12-31,10338
2023-01-01,11279
2023-01-02,11101
2023-01-03,9289
2023-01-04,8977
2023-01-05,8898
2023-01-06,9117
2023-01-07,10232
2023-01-08,10674
2023-01-09,7459
2023-01-10,6753
2023-01-11,6501
2023-01-12,6041
2023-01-13,6365
2023-01-14,7872
2023-01-15,8115
2023-01-16,6214
2023-01-17,5432
2023-01-18,5121
2023-01-19,4929
2023-01-20,4932
2023-01-21,6266
2023-01-22,6680
2023-01-23,4774
2023-01-24,4448
2023-01-25,4335
2023-01-26,4010
2023-01-27,4079
2023-01-28,5141
2023-01-29,5470
2023-01-30,4012
2023-01-31,3718
2023-02-01,3390
2023-02-02,3401
2023-02-03,3498
2023-02-04,4493
2023-02-05,4796
2023-02-06,3379
2023-02-07,3040
2023-02-08,2835
2023-02-09,2817
2023-02-10,2689
2023-02-11,3632
2023-02-12,3752
2023-02-13,2640
2023-02-14,2362
2023-02-15,2364
2023-02-16,2328
2023-02-17,2457
2023-02-18,3067
2023-02-19,3332
2023-02-20,2648
2023-02-21,2343
2023-02-22,2156
2023-02-23,2135
2023-02-24,2142
2023-02-25,2728
2023-02-26,2897
2023-02-27,2011
2023-02-28,1912
2023-03-01,1815
2023-03-02,1808
2023-03-03,2622
2023-03-04,4246
2023-03-05,5277
2023-03-06,4160
