DateTime,Players
2015-09-01,68932.0
2015-09-02,59775.0
2015-09-03,73112.0
2015-09-04,75442.0
2015-09-05,86688.0
2015-09-06,91074.0
2015-09-07,89645.0
2015-09-08,78377.0
2015-09-09,62635.0
2015-09-10,61144.0
2015-09-11,60265.0
2015-09-12,70233.0
2015-09-13,70441.0
2015-09-14,59930.0
2015-09-15,49538.0
2015-09-16,47187.0
2015-09-17,45920.0
2015-09-18,45360.0
2015-09-19,55987.0
2015-09-20,58092.0
2015-09-21,47956.0
2015-09-22,40750.0
2015-09-23,37783.0
2015-09-24,35392.0
2015-09-25,35275.0
2015-09-26,44094.0
2015-09-27,44524.0
2015-09-28,36234.0
2015-09-29,29317.0
2015-09-30,27987.0
2015-10-01,27072.0
2015-10-02,27342.0
2015-10-03,35113.0
2015-10-04,34661.0
2015-10-05,28367.0
2015-10-06,25894.0
2015-10-07,23689.0
2015-10-08,20982.0
2015-10-09,21565.0
2015-10-10,27110.0
2015-10-11,27735.0
2015-10-12,21969.0
2015-10-13,18330.0
2015-10-14,17282.0
2015-10-15,16492.0
2015-10-16,16749.0
2015-10-17,21507.0
2015-10-18,21877.0
2015-10-19,17804.0
2015-10-20,14282.0
2015-10-21,13701.0
2015-10-22,13439.0
2015-10-23,14015.0
2015-10-24,17671.0
2015-10-25,17756.0
2015-10-26,13830.0
2015-10-27,11907.0
2015-10-28,11138.0
2015-10-29,10482.0
2015-10-30,10733.0
2015-10-31,13490.0
2015-11-01,14150.0
2015-11-02,10749.0
2015-11-03,9420.0
2015-11-04,8999.0
2015-11-05,8635.0
2015-11-06,9090.0
2015-11-07,11486.0
2015-11-08,11648.0
2015-11-09,9230.0
2015-11-10,7021.0
2015-11-11,6990.0
2015-11-12,6198.0
2015-11-13,6306.0
2015-11-14,8410.0
2015-11-15,8176.0
2015-11-16,6196.0
2015-11-17,5576.0
2015-11-18,5311.0
2015-11-19,5086.0
2015-11-20,5252.0
2015-11-21,6875.0
2015-11-22,7269.0
2015-11-23,5256.0
2015-11-24,4882.0
2015-11-25,4921.0
2015-11-26,5424.0
2015-11-27,5655.0
2015-11-28,6786.0
2015-11-29,7042.0
2015-11-30,5411.0
