DateTime,Players
2018-08-09,240872.0
2018-08-10,289952.0
2018-08-11,318440.0
2018-08-12,334684.0
2018-08-13,320909.0
2018-08-14,316020.0
2018-08-15,317607.0
2018-08-16,298697.0
2018-08-17,291192.0
2018-08-18,308606.0
2018-08-19,307985.0
2018-08-20,273255.0
2018-08-21,263038.0
2018-08-22,249687.0
2018-08-23,262726.0
2018-08-24,266711.0
2018-08-25,279116.0
2018-08-26,276164.0
2018-08-27,246957.0
2018-08-28,236542.0
2018-08-29,226487.0
2018-08-30,219524.0
2018-08-31,219034.0
2018-09-01,231448.0
2018-09-02,229337.0
2018-09-03,205412.0
2018-09-04,193102.0
2018-09-05,184411.0
2018-09-06,212901.0
2018-09-07,203540.0
2018-09-08,213778.0
2018-09-09,204645.0
2018-09-10,176369.0
2018-09-11,170452.0
2018-09-12,162885.0
2018-09-13,157923.0
2018-09-14,161502.0
2018-09-15,166982.0
2018-09-16,160239.0
2018-09-17,135011.0
2018-09-18,129060.0
2018-09-19,124025.0
2018-09-20,119436.0
2018-09-21,132048.0
2018-09-22,128598.0
2018-09-23,125912.0
2018-09-24,105539.0
2018-09-25,105906.0
2018-09-26,101263.0
2018-09-27,98332.0
2018-09-28,100650.0
2018-09-29,107440.0
2018-09-30,104046.0
2018-10-01,87237.0
2018-10-02,84363.0
2018-10-03,82697.0
2018-10-04,80762.0
2018-10-05,122588.0
2018-10-06,120506.0
2018-10-07,114646.0
2018-10-08,101778.0
2018-10-09,95751.0
2018-10-10,88576.0
2018-10-11,85054.0
2018-10-12,89992.0
2018-10-13,93228.0
2018-10-14,82251.0
2018-10-15,73954.0
2018-10-16,71358.0
2018-10-17,67006.0
2018-10-18,68342.0
2018-10-19,75560.0
2018-10-20,74404.0
2018-10-21,68385.0
2018-10-22,59415.0
2018-10-23,57197.0
2018-10-24,54715.0
2018-10-25,52809.0
2018-10-26,54611.0
2018-10-27,56892.0
2018-10-28,53145.0
2018-10-29,46400.0
2018-10-30,44894.0
2018-10-31,51300.0
2018-11-01,52334.0
2018-11-02,122565.0
2018-11-03,107612.0
2018-11-04,95955.0
2018-11-05,79920.0
2018-11-06,73063.0
2018-11-07,64726.0
