DateTime,Players
2018-04-30,16062.0
2018-05-01,20605.0
2018-05-02,18071.0
2018-05-03,17530.0
2018-05-04,19839.0
2018-05-05,23609.0
2018-05-06,25874.0
2018-05-07,18915.0
2018-05-08,18296.0
2018-05-09,17517.0
2018-05-10,19557.0
2018-05-11,18982.0
2018-05-12,22743.0
2018-05-13,22832.0
2018-05-14,15881.0
2018-05-15,15100.0
2018-05-16,14757.0
2018-05-17,14056.0
2018-05-18,15879.0
2018-05-19,20046.0
2018-05-20,20720.0
2018-05-21,19059.0
2018-05-22,15532.0
2018-05-23,14872.0
2018-05-24,14778.0
2018-05-25,15041.0
2018-05-26,18305.0
2018-05-27,18561.0
2018-05-28,15895.0
2018-05-29,14020.0
2018-05-30,13760.0
2018-05-31,14745.0
2018-06-01,14670.0
2018-06-02,17024.0
2018-06-03,17834.0
2018-06-04,13252.0
2018-06-05,12795.0
2018-06-06,12241.0
2018-06-07,11464.0
2018-06-08,12090.0
2018-06-09,14170.0
2018-06-10,14971.0
2018-06-11,11112.0
2018-06-12,11087.0
2018-06-13,10227.0
2018-06-14,9585.0
2018-06-15,9666.0
2018-06-16,11433.0
2018-06-17,12532.0
2018-06-18,10082.0
2018-06-19,9726.0
2018-06-20,9321.0
2018-06-21,9089.0
2018-06-22,14283.0
2018-06-23,18657.0
2018-06-24,22187.0
2018-06-25,18355.0
2018-06-26,17576.0
2018-06-27,16803.0
2018-06-28,15272.0
2018-06-29,16020.0
2018-06-30,16957.0
2018-07-01,17669.0
2018-07-02,14512.0
2018-07-03,14440.0
2018-07-04,14757.0
2018-07-05,15813.0
2018-07-06,14991.0
2018-07-07,14983.0
2018-07-08,14829.0
2018-07-09,12204.0
2018-07-10,11678.0
2018-07-11,11192.0
2018-07-12,10309.0
2018-07-13,10378.0
2018-07-14,11182.0
2018-07-15,11712.0
2018-07-16,9527.0
2018-07-17,9483.0
2018-07-18,9200.0
2018-07-19,8331.0
2018-07-20,8878.0
2018-07-21,9903.0
2018-07-22,10256.0
2018-07-23,8445.0
2018-07-24,8091.0
2018-07-25,7718.0
2018-07-26,7222.0
2018-07-27,7209.0
2018-07-28,8293.0
2018-07-29,8568.0
