DateTime,Players
2011-03-22,2091.0
2011-03-23,2006.0
2011-03-24,1988.0
2011-03-25,2413.0
2011-03-26,2460.0
2011-03-27,1990.0
2011-03-28,1839.0
2011-03-29,1817.0
2011-03-30,1792.0
2011-03-31,1905.0
2011-04-01,2021.0
2011-04-02,2216.0
2011-04-03,1893.0
2011-04-04,1810.0
2011-04-05,1700.0
2011-04-06,1681.0
2011-04-07,1731.0
2011-04-08,1999.0
2011-04-09,2199.0
2011-04-10,1962.0
2011-04-11,3675.0
2011-04-12,3533.0
2011-04-13,3003.0
2011-04-14,2757.0
2011-04-15,2778.0
2011-04-16,2945.0
2011-04-17,2264.0
2011-04-18,2144.0
2011-04-19,1930.0
2011-04-20,1956.0
2011-04-21,2039.0
2011-04-22,2066.0
2011-04-23,2165.0
2011-04-24,2127.0
2011-04-25,1890.0
2011-04-26,1812.0
2011-04-27,1747.0
2011-04-28,1792.0
2011-04-29,1901.0
2011-04-30,2240.0
2011-05-01,1920.0
2011-05-02,1828.0
2011-05-03,1754.0
2011-05-04,1665.0
2011-05-05,1667.0
2011-05-06,1841.0
2011-05-07,2008.0
2011-05-08,1637.0
2011-05-09,1603.0
2011-05-10,1608.0
2011-05-11,1626.0
2011-05-12,1723.0
2011-05-13,2007.0
2011-05-14,2272.0
2011-05-15,1831.0
2011-05-16,1715.0
2011-05-17,1704.0
2011-05-18,1657.0
2011-05-19,1651.0
2011-05-20,1757.0
2011-05-21,2091.0
2011-05-22,1743.0
2011-05-23,1634.0
2011-05-24,1630.0
2011-05-25,1683.0
2011-05-26,1727.0
2011-05-27,1896.0
2011-05-28,2067.0
2011-05-29,1798.0
2011-05-30,1763.0
2011-05-31,1685.0
2011-06-01,1732.0
2011-06-02,1571.0
2011-06-03,1606.0
2011-06-04,1955.0
2011-06-05,1721.0
2011-06-06,1615.0
2011-06-07,1612.0
2011-06-08,1689.0
2011-06-09,1615.0
2011-06-10,1702.0
2011-06-11,1891.0
2011-06-12,1890.0
2011-06-13,1702.0
2011-06-14,1619.0
2011-06-15,1658.0
2011-06-16,1595.0
2011-06-17,1827.0
2011-06-18,2150.0
2011-06-19,1800.0
2011-06-20,1716.0
