DateTime,Players
2016-08-23,52484.0
2016-08-24,45828.0
2016-08-25,39985.0
2016-08-26,33263.0
2016-08-27,29834.0
2016-08-28,37218.0
2016-08-29,29535.0
2016-08-30,21760.0
2016-08-31,18740.0
2016-09-01,16320.0
2016-09-02,15427.0
2016-09-03,17428.0
2016-09-04,18740.0
2016-09-05,16104.0
2016-09-06,12495.0
2016-09-07,9939.0
2016-09-08,10163.0
2016-09-09,9178.0
2016-09-10,11266.0
2016-09-11,12163.0
2016-09-12,8921.0
2016-09-13,7392.0
2016-09-14,6765.0
2016-09-15,6434.0
2016-09-16,6409.0
2016-09-17,8058.0
2016-09-18,8913.0
2016-09-19,6244.0
2016-09-20,5429.0
2016-09-21,5010.0
2016-09-22,4682.0
2016-09-23,5187.0
2016-09-24,6497.0
2016-09-25,7265.0
2016-09-26,5129.0
2016-09-27,4373.0
2016-09-28,3976.0
2016-09-29,3866.0
2016-09-30,3772.0
2016-10-01,4818.0
2016-10-02,5496.0
2016-10-03,4018.0
2016-10-04,3518.0
2016-10-05,3324.0
2016-10-06,3213.0
2016-10-07,2909.0
2016-10-08,3805.0
2016-10-09,4471.0
2016-10-10,3210.0
2016-10-11,2681.0
2016-10-12,2578.0
2016-10-13,2508.0
2016-10-14,2492.0
2016-10-15,3095.0
2016-10-16,3569.0
2016-10-17,2549.0
2016-10-18,2068.0
2016-10-19,2116.0
2016-10-20,2008.0
2016-10-21,2080.0
2016-10-22,2467.0
2016-10-23,2875.0
2016-10-24,2046.0
2016-10-25,1860.0
2016-10-26,1748.0
2016-10-27,1724.0
2016-10-28,1591.0
2016-10-29,2112.0
2016-10-30,2482.0
2016-10-31,1718.0
2016-11-01,1801.0
2016-11-02,1610.0
2016-11-03,1521.0
2016-11-04,1741.0
2016-11-05,2177.0
2016-11-06,2624.0
2016-11-07,1794.0
2016-11-08,1691.0
2016-11-09,1623.0
2016-11-10,1561.0
2016-11-11,1619.0
2016-11-12,2029.0
2016-11-13,2336.0
2016-11-14,1601.0
2016-11-15,1520.0
2016-11-16,1427.0
2016-11-17,1446.0
2016-11-18,1435.0
2016-11-19,1836.0
2016-11-20,2141.0
2016-11-21,1501.0
