DateTime,Players
2018-12-04,9571.0
2018-12-05,7635.0
2018-12-06,6026.0
2018-12-07,4990.0
2018-12-08,5557.0
2018-12-09,5183.0
2018-12-10,3539.0
2018-12-11,3020.0
2018-12-12,2552.0
2018-12-13,2382.0
2018-12-14,2322.0
2018-12-15,3009.0
2018-12-16,2881.0
2018-12-17,2050.0
2018-12-18,1884.0
2018-12-19,1721.0
2018-12-20,1608.0
2018-12-21,1698.0
2018-12-22,2012.0
2018-12-23,2086.0
2018-12-24,1758.0
2018-12-25,2396.0
2018-12-26,2555.0
2018-12-27,2565.0
2018-12-28,2325.0
2018-12-29,2234.0
2018-12-30,2236.0
2018-12-31,1869.0
2019-01-01,2019.0
2019-01-02,1721.0
2019-01-03,1555.0
2019-01-04,1508.0
2019-01-05,1612.0
2019-01-06,1654.0
2019-01-07,1159.0
2019-01-08,1021.0
2019-01-09,1041.0
2019-01-10,1005.0
2019-01-11,1037.0
2019-01-12,1347.0
2019-01-13,1383.0
2019-01-14,939.0
2019-01-15,885.0
2019-01-16,859.0
2019-01-17,796.0
2019-01-18,859.0
2019-01-19,1141.0
2019-01-20,1430.0
2019-01-21,1177.0
2019-01-22,980.0
2019-01-23,905.0
2019-01-24,861.0
2019-01-25,913.0
2019-01-26,1176.0
2019-01-27,1297.0
2019-01-28,877.0
2019-01-29,877.0
2019-01-30,820.0
2019-01-31,813.0
2019-02-01,757.0
2019-02-02,976.0
2019-02-03,1045.0
2019-02-04,716.0
2019-02-05,703.0
2019-02-06,800.0
2019-02-07,763.0
2019-02-08,835.0
2019-02-09,1018.0
2019-02-10,1122.0
2019-02-11,829.0
2019-02-12,790.0
2019-02-13,722.0
2019-02-14,663.0
2019-02-15,726.0
2019-02-16,849.0
2019-02-17,859.0
2019-02-18,681.0
2019-02-19,594.0
2019-02-20,587.0
2019-02-21,553.0
2019-02-22,683.0
2019-02-23,943.0
2019-02-24,1091.0
2019-02-25,833.0
2019-02-26,752.0
2019-02-27,695.0
2019-02-28,685.0
2019-03-01,725.0
2019-03-02,935.0
2019-03-03,922.0
2019-03-04,670.0
