DateTime,Players
2021-01-28,74
2021-01-29,131
2021-01-30,202
2021-01-31,220
2021-02-01,234
2021-02-02,285
2021-02-03,322
2021-02-04,363
2021-02-05,422
2021-02-06,506
2021-02-07,582
2021-02-08,516
2021-02-09,546
2021-02-10,538
2021-02-11,563
2021-02-12,610
2021-02-13,718
2021-02-14,732
2021-02-15,630
2021-02-16,692
2021-02-17,644
2021-02-18,702
2021-02-19,663
2021-02-20,809
2021-02-21,852
2021-02-22,722
2021-02-23,711
2021-02-24,674
2021-02-25,654
2021-02-26,655
2021-02-27,807
2021-02-28,785
2021-03-01,670
2021-03-02,611
2021-03-03,602
2021-03-04,620
2021-03-05,622
2021-03-06,782
2021-03-07,768
2021-03-08,646
2021-03-09,613
2021-03-10,587
2021-03-11,539
2021-03-12,585
2021-03-13,717
2021-03-14,723
2021-03-15,570
2021-03-16,520
2021-03-17,505
2021-03-18,500
2021-03-19,538
2021-03-20,691
2021-03-21,689
2021-03-22,527
2021-03-23,542
2021-03-24,544
2021-03-25,559
2021-03-26,601
2021-03-27,722
2021-03-28,740
2021-03-29,590
2021-03-30,553
2021-03-31,513
2021-04-01,517
2021-04-02,600
2021-04-03,643
2021-04-04,668
2021-04-05,604
2021-04-06,530
2021-04-07,488
2021-04-08,502
2021-04-09,496
2021-04-10,671
2021-04-11,646
2021-04-12,499
2021-04-13,465
2021-04-14,474
2021-04-15,455
2021-04-16,468
2021-04-17,579
2021-04-18,566
2021-04-19,429
2021-04-20,430
2021-04-21,398
2021-04-22,400
2021-04-23,431
2021-04-24,530
2021-04-25,525
2021-04-26,392
2021-04-27,369
2021-04-28,363
