DateTime,Players
2020-05-19,2928
2020-05-20,6050
2020-05-21,6162
2020-05-22,5503
2020-05-23,5773
2020-05-24,5653
2020-05-25,4643
2020-05-26,3849
2020-05-27,3298
2020-05-28,2882
2020-05-29,2578
2020-05-30,2665
2020-05-31,2810
2020-06-01,2281
2020-06-02,1938
2020-06-03,1820
2020-06-04,1741
2020-06-05,1615
2020-06-06,1633
2020-06-07,1884
2020-06-08,1427
2020-06-09,1323
2020-06-10,1204
2020-06-11,1182
2020-06-12,1073
2020-06-13,1124
2020-06-14,1403
2020-06-15,1133
2020-06-16,1022
2020-06-17,990
2020-06-18,1033
2020-06-19,975
2020-06-20,1098
2020-06-21,1180
2020-06-22,994
2020-06-23,947
2020-06-24,863
2020-06-25,785
2020-06-26,757
2020-06-27,807
2020-06-28,903
2020-06-29,809
2020-06-30,710
2020-07-01,690
2020-07-02,665
2020-07-03,677
2020-07-04,708
2020-07-05,774
2020-07-06,662
2020-07-07,649
2020-07-08,663
2020-07-09,609
2020-07-10,603
2020-07-11,684
2020-07-12,709
2020-07-13,593
2020-07-14,595
2020-07-15,587
2020-07-16,549
2020-07-17,503
2020-07-18,525
2020-07-19,628
2020-07-20,528
2020-07-21,513
2020-07-22,506
2020-07-23,532
2020-07-24,556
2020-07-25,603
2020-07-26,696
2020-07-27,580
2020-07-28,562
2020-07-29,535
2020-07-30,530
2020-07-31,508
2020-08-01,542
2020-08-02,670
2020-08-03,611
2020-08-04,569
2020-08-05,513
2020-08-06,460
2020-08-07,417
2020-08-08,493
2020-08-09,524
2020-08-10,473
2020-08-11,475
2020-08-12,419
2020-08-13,430
2020-08-14,421
2020-08-15,444
2020-08-16,541
2020-08-17,495
