DateTime,Players
2016-04-21,3796.0
2016-04-22,3712.0
2016-04-23,4781.0
2016-04-24,5292.0
2016-04-25,3526.0
2016-04-26,3555.0
2016-04-27,3360.0
2016-04-28,3352.0
2016-04-29,3449.0
2016-04-30,4142.0
2016-05-01,4714.0
2016-05-02,3546.0
2016-05-03,3272.0
2016-05-04,3112.0
2016-05-05,3069.0
2016-05-06,2925.0
2016-05-07,3456.0
2016-05-08,3634.0
2016-05-09,2835.0
2016-05-10,2808.0
2016-05-11,2796.0
2016-05-12,2737.0
2016-05-13,3142.0
2016-05-14,3824.0
2016-05-15,4171.0
2016-05-16,3167.0
2016-05-17,2880.0
2016-05-18,2768.0
2016-05-19,2743.0
2016-05-20,3073.0
2016-05-21,3330.0
2016-05-22,3654.0
2016-05-23,2938.0
2016-05-24,2655.0
2016-05-25,2525.0
2016-05-26,2731.0
2016-05-27,2600.0
2016-05-28,2870.0
2016-05-29,3197.0
2016-05-30,2930.0
2016-05-31,2350.0
2016-06-01,2483.0
2016-06-02,2418.0
2016-06-03,2545.0
2016-06-04,2885.0
2016-06-05,3231.0
2016-06-06,2470.0
2016-06-07,2597.0
2016-06-08,2350.0
2016-06-09,2465.0
2016-06-10,2491.0
2016-06-11,2939.0
2016-06-12,3286.0
2016-06-13,2696.0
2016-06-14,2688.0
2016-06-15,2631.0
2016-06-16,2527.0
2016-06-17,2579.0
2016-06-18,2941.0
2016-06-19,3293.0
2016-06-20,2720.0
2016-06-21,2683.0
2016-06-22,2601.0
2016-06-23,2381.0
2016-06-24,3621.0
2016-06-25,4758.0
2016-06-26,5851.0
2016-06-27,5078.0
2016-06-28,5247.0
2016-06-29,5069.0
2016-06-30,4859.0
2016-07-01,4936.0
2016-07-02,6001.0
2016-07-03,7176.0
2016-07-04,7398.0
2016-07-05,6074.0
2016-07-06,5392.0
2016-07-07,4868.0
2016-07-08,4685.0
2016-07-09,4896.0
2016-07-10,5125.0
2016-07-11,4281.0
2016-07-12,3938.0
2016-07-13,3871.0
2016-07-14,3733.0
2016-07-15,3469.0
2016-07-16,3843.0
2016-07-17,4250.0
2016-07-18,3461.0
2016-07-19,3270.0
2016-07-20,3019.0
