DateTime,Players
2015-04-14,300344.0
2015-04-15,301097.0
2015-04-16,298348.0
2015-04-17,315264.0
2015-04-18,357585.0
2015-04-19,364544.0
2015-04-20,277980.0
2015-04-21,261864.0
2015-04-22,248119.0
2015-04-23,237606.0
2015-04-24,245193.0
2015-04-25,281447.0
2015-04-26,284787.0
2015-04-27,207244.0
2015-04-28,195632.0
2015-04-29,187146.0
2015-04-30,188681.0
2015-05-01,210262.0
2015-05-02,213106.0
2015-05-03,216918.0
2015-05-04,175294.0
2015-05-05,155642.0
2015-05-06,149283.0
2015-05-07,144212.0
2015-05-08,157408.0
2015-05-09,178439.0
2015-05-10,173486.0
2015-05-11,137055.0
2015-05-12,126278.0
2015-05-13,120991.0
2015-05-14,131093.0
2015-05-15,131731.0
2015-05-16,158695.0
2015-05-17,158701.0
2015-05-18,113437.0
2015-05-19,106378.0
2015-05-20,101272.0
2015-05-21,99212.0
2015-05-22,107725.0
2015-05-23,123107.0
2015-05-24,118943.0
2015-05-25,109445.0
2015-05-26,88807.0
2015-05-27,82914.0
2015-05-28,81439.0
2015-05-29,87611.0
2015-05-30,99625.0
2015-05-31,98642.0
2015-06-01,74943.0
2015-06-02,72646.0
2015-06-03,69406.0
2015-06-04,72082.0
2015-06-05,74199.0
2015-06-06,81652.0
2015-06-07,81683.0
2015-06-08,63517.0
2015-06-09,63557.0
2015-06-10,73271.0
2015-06-11,69641.0
2015-06-12,74765.0
2015-06-13,85285.0
2015-06-14,83253.0
2015-06-15,65684.0
2015-06-16,63470.0
2015-06-17,59565.0
2015-06-18,58473.0
2015-06-19,61921.0
2015-06-20,67624.0
2015-06-21,68598.0
2015-06-22,56587.0
2015-06-23,55826.0
2015-06-24,53689.0
2015-06-25,53124.0
2015-06-26,56656.0
2015-06-27,62801.0
2015-06-28,60286.0
2015-06-29,52709.0
2015-06-30,51581.0
2015-07-01,52644.0
2015-07-02,51893.0
2015-07-03,54425.0
2015-07-04,57979.0
2015-07-05,59180.0
2015-07-06,51912.0
2015-07-07,50127.0
2015-07-08,61067.0
2015-07-09,55071.0
2015-07-10,54498.0
2015-07-11,58277.0
2015-07-12,60047.0
