DateTime,Players
2008-09-07,1877.0
2008-09-09,2154.0
2008-09-11,567.0
2008-09-12,2319.0
2008-09-13,2645.0
2008-09-14,2161.0
2008-09-15,773.0
2008-09-16,1498.0
2008-09-17,1283.0
2008-09-19,1904.0
2008-09-21,1904.0
2008-09-22,989.0
2008-09-23,2217.0
2008-09-24,1801.0
2008-09-30,814.0
2008-10-02,1191.0
2008-10-03,1620.0
2008-10-05,1893.0
2008-10-07,870.0
2008-10-08,1118.0
2008-10-09,687.0
2008-10-10,646.0
2008-10-11,1364.0
2008-10-13,1178.0
2008-10-15,2117.0
2008-10-17,2187.0
2008-10-19,2658.0
2008-10-21,1323.0
2008-10-23,986.0
2008-10-24,992.0
2008-10-25,2271.0
2008-10-26,2657.0
2008-10-29,1160.0
2008-11-03,1489.0
2008-11-04,1443.0
2008-11-08,1186.0
2008-11-13,431.0
2008-12-02,805.0
2008-12-06,2013.0
