DateTime,Players
2010-10-01,611.0
2010-10-02,715.0
2010-10-03,603.0
2010-10-04,483.0
2010-10-05,423.0
2010-10-06,452.0
2010-10-07,460.0
2010-10-08,589.0
2010-10-09,624.0
2010-10-10,574.0
2010-10-11,540.0
2010-10-12,457.0
2010-10-13,458.0
2010-10-14,470.0
2010-10-15,647.0
2010-10-16,672.0
2010-10-17,627.0
2010-10-18,526.0
2010-10-19,491.0
2010-10-20,455.0
2010-10-21,486.0
2010-10-22,583.0
2010-10-23,619.0
2010-10-24,609.0
2010-10-25,463.0
2010-10-26,458.0
2010-10-27,432.0
2010-10-28,416.0
2010-10-29,460.0
2010-10-30,638.0
2010-10-31,609.0
2010-11-01,520.0
2010-11-02,546.0
2010-11-03,489.0
2010-11-04,525.0
2010-11-05,651.0
2010-11-06,755.0
2010-11-07,751.0
2010-11-08,549.0
2010-11-09,516.0
2010-11-10,546.0
2010-11-11,552.0
2010-11-12,594.0
2010-11-13,602.0
2010-11-14,590.0
2010-11-15,466.0
2010-11-16,473.0
2010-11-17,427.0
2010-11-18,445.0
2010-11-19,586.0
2010-11-20,623.0
2010-11-21,628.0
2010-11-22,510.0
2010-11-23,494.0
2010-11-24,525.0
2010-11-25,538.0
2010-11-26,564.0
2010-11-27,628.0
2010-11-28,633.0
2010-11-29,467.0
2010-11-30,480.0
2010-12-01,462.0
2010-12-02,457.0
2010-12-03,635.0
2010-12-04,662.0
2010-12-05,636.0
2010-12-06,506.0
2010-12-07,462.0
2010-12-08,460.0
2010-12-09,466.0
2010-12-10,587.0
2010-12-11,660.0
2010-12-12,659.0
2010-12-13,521.0
2010-12-14,464.0
2010-12-15,487.0
2010-12-16,478.0
2010-12-17,606.0
2010-12-18,652.0
2010-12-19,637.0
2010-12-20,608.0
2010-12-21,630.0
2010-12-22,683.0
2010-12-23,704.0
2010-12-24,655.0
2010-12-25,731.0
2010-12-26,778.0
2010-12-27,796.0
2010-12-28,792.0
2010-12-29,832.0
2010-12-30,1483.0
