DateTime,Players
2012-10-16,3165.0
2012-10-17,3034.0
2012-10-18,2661.0
2012-10-19,2661.0
2012-10-20,4392.0
2012-10-21,4380.0
2012-10-22,3992.0
2012-10-23,4014.0
2012-10-24,4030.0
2012-10-25,3817.0
2012-10-26,3741.0
2012-10-27,4534.0
2012-10-28,4562.0
2012-10-29,3598.0
2012-10-30,3425.0
2012-10-31,2830.0
2012-11-01,8421.0
2012-11-02,3138.0
2012-11-03,3391.0
2012-11-04,3421.0
2012-11-05,2637.0
2012-11-06,2437.0
2012-11-07,2429.0
2012-11-08,2225.0
2012-11-09,2576.0
2012-11-10,2898.0
2012-11-11,2942.0
2012-11-12,2433.0
2012-11-13,2122.0
2012-11-14,2053.0
2012-11-15,1985.0
2012-11-16,2559.0
2012-11-17,2974.0
2012-11-18,2940.0
2012-11-19,2605.0
2012-11-20,2269.0
2012-11-21,3487.0
2012-11-22,3910.0
2012-11-23,5958.0
2012-11-24,8424.0
2012-11-25,8421.0
2012-11-26,7367.0
2012-11-27,6293.0
2012-11-28,5457.0
2012-11-29,4637.0
2012-11-30,5009.0
2012-12-01,8527.0
2012-12-02,4929.0
2012-12-03,3751.0
2012-12-04,3260.0
2012-12-05,3261.0
2012-12-06,3012.0
2012-12-07,3263.0
2012-12-08,3528.0
2012-12-09,3265.0
2012-12-10,2943.0
2012-12-11,2789.0
2012-12-12,2683.0
2012-12-13,2561.0
2012-12-14,2774.0
2012-12-15,2915.0
2012-12-16,2946.0
2012-12-17,2529.0
2012-12-18,2466.0
2012-12-19,2356.0
2012-12-20,2710.0
2012-12-21,3009.0
2012-12-22,4796.0
2012-12-23,6506.0
2012-12-24,8385.0
2012-12-25,8596.0
2012-12-26,7789.0
2012-12-27,7180.0
2012-12-28,7273.0
2012-12-29,7986.0
2012-12-30,7735.0
2012-12-31,6661.0
2013-01-01,23094.0
2013-01-02,6228.0
2013-01-03,5863.0
2013-01-04,5863.0
2013-01-05,7615.0
2013-01-06,7763.0
2013-01-07,7087.0
2013-01-08,5858.0
2013-01-09,5245.0
2013-01-10,5030.0
2013-01-11,5428.0
2013-01-12,5648.0
2013-01-13,5512.0
2013-01-14,4522.0
