DateTime,Players
2008-09-07,164.0
2008-09-09,74.0
2008-09-11,30.0
2008-09-12,89.0
2008-09-13,154.0
2008-09-14,171.0
2008-09-15,35.0
2008-09-16,34.0
2008-09-17,94.0
2008-09-19,33.0
2008-09-21,33.0
2008-09-22,168.0
2008-09-23,65.0
2008-09-24,108.0
2008-09-30,30.0
2008-10-02,118.0
2008-10-03,157.0
2008-10-05,59.0
2008-10-07,131.0
2008-10-08,34.0
2008-10-09,35.0
2008-10-10,38.0
2008-10-11,128.0
2008-10-13,41.0
2008-10-15,66.0
2008-10-17,84.0
2008-10-19,145.0
2008-10-21,116.0
2008-10-23,33.0
2008-10-24,122.0
2008-10-25,179.0
2008-10-26,124.0
2008-10-29,126.0
2008-11-03,31.0
2008-11-04,32.0
2008-11-08,43.0
2008-11-13,31.0
2008-12-02,19.0
2008-12-06,111.0
