DateTime,Players
2015-09-01,18267.0
2015-09-02,22918.0
2015-09-03,25167.0
2015-09-04,24916.0
2015-09-05,29105.0
2015-09-06,33356.0
2015-09-07,31944.0
2015-09-08,25447.0
2015-09-09,23174.0
2015-09-10,21936.0
2015-09-11,20717.0
2015-09-12,23436.0
2015-09-13,24839.0
2015-09-14,19034.0
2015-09-15,17269.0
2015-09-16,15944.0
2015-09-17,14787.0
2015-09-18,14126.0
2015-09-19,15976.0
2015-09-20,17078.0
2015-09-21,12745.0
2015-09-22,11729.0
2015-09-23,10898.0
2015-09-24,9795.0
2015-09-25,9380.0
2015-09-26,10987.0
2015-09-27,11615.0
2015-09-28,8749.0
2015-09-29,7986.0
2015-09-30,7281.0
2015-10-01,7100.0
2015-10-02,7020.0
2015-10-03,8753.0
2015-10-04,9124.0
2015-10-05,6696.0
2015-10-06,6263.0
2015-10-07,5893.0
2015-10-08,5053.0
2015-10-09,5071.0
2015-10-10,6417.0
2015-10-11,7052.0
2015-10-12,5495.0
2015-10-13,4811.0
2015-10-14,4513.0
2015-10-15,4272.0
2015-10-16,4429.0
2015-10-17,5248.0
2015-10-18,5675.0
2015-10-19,4199.0
2015-10-20,3670.0
2015-10-21,3597.0
2015-10-22,3363.0
2015-10-23,3402.0
2015-10-24,4197.0
2015-10-25,4508.0
2015-10-26,3635.0
2015-10-27,3365.0
2015-10-28,3066.0
2015-10-29,2896.0
2015-10-30,2821.0
2015-10-31,3390.0
2015-11-01,3886.0
2015-11-02,2935.0
2015-11-03,2673.0
2015-11-04,2548.0
2015-11-05,2457.0
2015-11-06,2557.0
2015-11-07,3163.0
2015-11-08,3490.0
2015-11-09,2465.0
2015-11-10,1955.0
2015-11-11,1990.0
2015-11-12,1895.0
2015-11-13,1930.0
2015-11-14,2284.0
2015-11-15,2453.0
2015-11-16,1824.0
2015-11-17,1711.0
2015-11-18,1592.0
2015-11-19,1438.0
2015-11-20,1530.0
2015-11-21,1868.0
2015-11-22,1983.0
2015-11-23,1420.0
2015-11-24,1383.0
2015-11-25,1315.0
2015-11-26,1723.0
2015-11-27,2058.0
2015-11-28,2622.0
2015-11-29,3086.0
2015-11-30,2413.0
