DateTime,Players
2016-10-20,20296
2016-10-21,142779
2016-10-22,162475
2016-10-23,155999
2016-10-24,132443
2016-10-25,98613
2016-10-26,90866
2016-10-27,86922
2016-10-28,89317
2016-10-29,110001
2016-10-30,107894
2016-10-31,90814
2016-11-01,70991
2016-11-02,66393
2016-11-03,64260
2016-11-04,67114
2016-11-05,84894
2016-11-06,76399
2016-11-07,57247
2016-11-08,51352
2016-11-09,46504
2016-11-10,46358
2016-11-11,55426
2016-11-12,66584
2016-11-13,65277
2016-11-14,54211
2016-11-15,40502
2016-11-16,39049
2016-11-17,38297
2016-11-18,44320
2016-11-19,58464
2016-11-20,58821
2016-11-21,48798
2016-11-22,38262
2016-11-23,39378
2016-11-24,40424
2016-11-25,45861
2016-11-26,49263
2016-11-27,49357
2016-11-28,41415
2016-11-29,31439
2016-11-30,29568
2016-12-01,28227
2016-12-02,31628
2016-12-03,41928
2016-12-04,41963
2016-12-05,35029
2016-12-06,27025
2016-12-07,26027
2016-12-08,26068
2016-12-09,28871
2016-12-10,37928
2016-12-11,38190
2016-12-12,32019
2016-12-13,24673
2016-12-14,23394
2016-12-15,23537
2016-12-16,25939
2016-12-17,34181
2016-12-18,35334
2016-12-19,30190
2016-12-20,25429
2016-12-21,29292
2016-12-22,30863
2016-12-23,30700
2016-12-24,32021
2016-12-25,39084
2016-12-26,44651
2016-12-27,41510
2016-12-28,39800
2016-12-29,39844
2016-12-30,40242
2016-12-31,37963
2017-01-01,44405
2017-01-02,43549
2017-01-03,38659
2017-01-04,30732
2017-01-05,30184
2017-01-06,29434
2017-01-07,42442
2017-01-08,40899
2017-01-09,26751
2017-01-10,26051
2017-01-11,24479
2017-01-12,24956
2017-01-13,28220
2017-01-14,36526
2017-01-15,37946
2017-01-16,30609
2017-01-17,25684
2017-01-18,23255
