DateTime,Players
2014-10-13,33483.0
2014-10-14,44098.0
2014-10-15,40992.0
2014-10-16,64791.0
2014-10-17,68121.0
2014-10-18,68238.0
2014-10-19,61107.0
2014-10-20,42738.0
2014-10-21,36721.0
2014-10-22,34799.0
2014-10-23,32468.0
2014-10-24,36633.0
2014-10-25,36576.0
2014-10-26,36223.0
2014-10-27,25264.0
2014-10-28,23063.0
2014-10-29,20800.0
2014-10-30,19257.0
2014-10-31,25015.0
2014-11-01,25239.0
2014-11-02,24964.0
2014-11-03,16353.0
2014-11-04,14866.0
2014-11-05,14094.0
2014-11-06,13481.0
2014-11-07,16853.0
2014-11-08,16936.0
2014-11-09,16923.0
2014-11-10,17530.0
2014-11-11,17504.0
2014-11-12,11606.0
2014-11-13,10613.0
2014-11-14,13430.0
2014-11-15,13693.0
2014-11-16,13121.0
2014-11-17,8773.0
2014-11-18,7693.0
2014-11-19,7122.0
2014-11-20,6309.0
2014-11-21,6812.0
2014-11-22,8385.0
2014-11-23,8458.0
2014-11-24,5876.0
2014-11-25,5650.0
2014-11-26,5766.0
2014-11-27,6126.0
2014-11-28,6553.0
2014-11-29,7807.0
2014-11-30,7742.0
2014-12-01,10466.0
2014-12-02,5094.0
2014-12-03,4608.0
2014-12-04,4614.0
2014-12-05,4885.0
2014-12-06,6157.0
2014-12-07,6149.0
2014-12-08,4154.0
2014-12-09,3994.0
2014-12-10,3762.0
2014-12-11,3699.0
2014-12-12,5044.0
2014-12-13,5169.0
2014-12-14,5164.0
2014-12-15,4650.0
2014-12-16,5258.0
2014-12-17,4739.0
2014-12-18,4787.0
2014-12-19,8729.0
2014-12-20,10367.0
2014-12-21,10582.0
2014-12-22,8898.0
2014-12-23,8247.0
2014-12-24,8321.0
2014-12-25,8724.0
2014-12-26,9056.0
2014-12-27,9153.0
2014-12-28,9186.0
2014-12-29,7821.0
2014-12-30,7506.0
2014-12-31,9778.0
2015-01-01,10302.0
2015-01-02,10188.0
2015-01-03,10285.0
2015-01-04,9856.0
2015-01-05,6562.0
2015-01-06,5964.0
2015-01-07,5486.0
2015-01-08,5505.0
2015-01-09,6823.0
2015-01-10,7067.0
2015-01-11,7017.0
