DateTime,Players
2012-09-17,74068.0
2012-09-18,99597.0
2012-09-19,92990.0
2012-09-20,107355.0
2012-09-21,123596.0
2012-09-22,124678.0
2012-09-23,119860.0
2012-09-24,87301.0
2012-09-25,77916.0
2012-09-26,73521.0
2012-09-27,72890.0
2012-09-28,86728.0
2012-09-29,91000.0
2012-09-30,86331.0
2012-10-01,68559.0
2012-10-02,58534.0
2012-10-03,52409.0
2012-10-04,55613.0
2012-10-05,69716.0
2012-10-06,69716.0
2012-10-07,65707.0
2012-10-08,55582.0
2012-10-09,54075.0
2012-10-10,48529.0
2012-10-11,47550.0
2012-10-12,57082.0
2012-10-13,57554.0
2012-10-14,55297.0
2012-10-15,44861.0
2012-10-16,43925.0
2012-10-17,40202.0
2012-10-18,34160.0
2012-10-19,34160.0
2012-10-20,49797.0
2012-10-21,48059.0
2012-10-22,34106.0
2012-10-23,30401.0
2012-10-24,29471.0
2012-10-25,30468.0
2012-10-26,42257.0
2012-10-27,42227.0
2012-10-28,39670.0
2012-10-29,29086.0
2012-10-30,26698.0
2012-10-31,26008.0
2012-11-01,31391.0
2012-11-02,30205.0
2012-11-03,31493.0
2012-11-04,31200.0
2012-11-05,22294.0
2012-11-06,20977.0
2012-11-07,19531.0
2012-11-08,19826.0
2012-11-09,25596.0
2012-11-10,26930.0
2012-11-11,26871.0
2012-11-12,20694.0
2012-11-13,17515.0
2012-11-14,17537.0
2012-11-15,16800.0
2012-11-16,22167.0
2012-11-17,22554.0
2012-11-18,22454.0
2012-11-19,20244.0
2012-11-20,20815.0
2012-11-21,20640.0
2012-11-22,21441.0
2012-11-23,23455.0
2012-11-24,30892.0
2012-11-25,31070.0
2012-11-26,24115.0
2012-11-27,21924.0
2012-11-28,20018.0
2012-11-29,19116.0
2012-11-30,27317.0
2012-12-01,28993.0
2012-12-02,25850.0
2012-12-03,17682.0
2012-12-04,15953.0
2012-12-05,15517.0
2012-12-06,15695.0
2012-12-07,22169.0
2012-12-08,23154.0
2012-12-09,22468.0
2012-12-10,16201.0
2012-12-11,15338.0
2012-12-12,14615.0
2012-12-13,14514.0
2012-12-14,18698.0
2012-12-15,19973.0
2012-12-16,20079.0
