DateTime,Players
2022-12-15,138
2022-12-16,423
2022-12-17,714
2022-12-18,824
2022-12-19,699
2022-12-20,778
2022-12-21,837
2022-12-22,909
2022-12-23,872
2022-12-24,768
2022-12-25,758
2022-12-26,845
2022-12-27,773
2022-12-28,666
2022-12-29,662
2022-12-30,617
2022-12-31,620
2023-01-01,714
2023-01-02,687
2023-01-03,558
2023-01-04,514
2023-01-05,546
2023-01-06,483
2023-01-07,562
2023-01-08,574
2023-01-09,414
2023-01-10,360
2023-01-11,322
2023-01-12,330
2023-01-13,307
2023-01-14,390
2023-01-15,382
2023-01-16,308
2023-01-17,258
2023-01-18,239
2023-01-19,248
2023-01-20,228
2023-01-21,289
2023-01-22,296
2023-01-23,216
2023-01-24,184
2023-01-25,183
2023-01-26,173
2023-01-27,168
2023-01-28,220
2023-01-29,244
2023-01-30,153
2023-01-31,135
2023-02-01,131
2023-02-02,144
2023-02-03,146
2023-02-04,182
2023-02-05,195
2023-02-06,133
2023-02-07,107
2023-02-08,104
2023-02-09,104
2023-02-10,97
2023-02-11,136
2023-02-12,136
2023-02-13,93
2023-02-14,89
2023-02-15,84
2023-02-16,81
2023-02-17,84
2023-02-18,116
2023-02-19,118
2023-02-20,89
2023-02-21,77
2023-02-22,79
2023-02-23,66
2023-02-24,66
2023-02-25,106
2023-02-26,104
2023-02-27,63
2023-02-28,61
2023-03-01,73
2023-03-02,109
2023-03-03,342
2023-03-04,568
2023-03-05,691
2023-03-06,514
2023-03-07,478
2023-03-08,413
2023-03-09,389
2023-03-10,358
2023-03-11,481
2023-03-12,473
2023-03-13,274
2023-03-14,248
2023-03-15,240
