DateTime,Players
2019-05-09,2754
2019-05-10,2602
2019-05-11,3229
2019-05-12,3167
2019-05-13,2214
2019-05-14,2020
2019-05-15,1896
2019-05-16,1774
2019-05-17,1721
2019-05-18,2075
2019-05-19,2047
2019-05-20,1316
2019-05-21,1224
2019-05-22,1106
2019-05-23,977
2019-05-24,1012
2019-05-25,1260
2019-05-26,1184
2019-05-27,888
2019-05-28,757
2019-05-29,684
2019-05-30,750
2019-05-31,711
2019-06-01,860
2019-06-02,847
2019-06-03,597
2019-06-04,554
2019-06-05,533
2019-06-06,503
2019-06-07,536
2019-06-08,632
2019-06-09,670
2019-06-10,493
2019-06-11,422
2019-06-12,423
2019-06-13,434
2019-06-14,416
2019-06-15,550
2019-06-16,532
2019-06-17,414
2019-06-18,368
2019-06-19,351
2019-06-20,366
2019-06-21,342
2019-06-22,444
2019-06-23,473
2019-06-24,354
2019-06-25,317
2019-06-26,320
2019-06-27,319
2019-06-28,314
2019-06-29,407
2019-06-30,439
2019-07-01,359
2019-07-02,312
2019-07-03,331
2019-07-04,345
2019-07-05,331
2019-07-06,424
2019-07-07,441
2019-07-08,335
2019-07-09,334
2019-07-10,315
2019-07-11,315
2019-07-12,307
2019-07-13,398
2019-07-14,420
2019-07-15,321
2019-07-16,302
2019-07-17,305
2019-07-18,286
2019-07-19,315
2019-07-20,365
2019-07-21,370
2019-07-22,291
2019-07-23,264
2019-07-24,257
2019-07-25,294
2019-07-26,253
2019-07-27,307
2019-07-28,304
2019-07-29,269
2019-07-30,271
2019-07-31,241
2019-08-01,217
2019-08-02,236
2019-08-03,286
2019-08-04,308
2019-08-05,236
2019-08-06,240
2019-08-07,209
