DateTime,Players
2023-08-03,472136
2023-08-04,593788
2023-08-05,712281
2023-08-06,814666
2023-08-07,707445
2023-08-08,665963
2023-08-09,646696
2023-08-10,634578
2023-08-11,653212
2023-08-12,791966
2023-08-13,875343
2023-08-14,688915
2023-08-15,667496
2023-08-16,631685
2023-08-17,617097
2023-08-18,623087
2023-08-19,731165
2023-08-20,813288
2023-08-21,630074
2023-08-22,566928
2023-08-23,540894
2023-08-24,526911
2023-08-25,545146
2023-08-26,658234
2023-08-27,712677
2023-08-28,550092
2023-08-29,506255
2023-08-30,481557
2023-08-31,445367
2023-09-01,455963
2023-09-02,534008
2023-09-03,569117
2023-09-04,584885
2023-09-05,450770
2023-09-06,373504
2023-09-07,363374
2023-09-08,371254
2023-09-09,458754
2023-09-10,496598
2023-09-11,379036
2023-09-12,338043
2023-09-13,324926
2023-09-14,307851
2023-09-15,321106
2023-09-16,396702
2023-09-17,430800
2023-09-18,326458
2023-09-19,293814
2023-09-20,277408
2023-09-21,263379
2023-09-22,280982
2023-09-23,360993
2023-09-24,389771
2023-09-25,296174
2023-09-26,258369
2023-09-27,243951
2023-09-28,235854
2023-09-29,243135
2023-09-30,303756
2023-10-01,333010
2023-10-02,253906
2023-10-03,230272
2023-10-04,215594
2023-10-05,211021
2023-10-06,220029
2023-10-07,271593
2023-10-08,294146
2023-10-09,239504
2023-10-10,202333
2023-10-11,188669
2023-10-12,188577
2023-10-13,192932
2023-10-14,241265
2023-10-15,258655
2023-10-16,194625
2023-10-17,176669
2023-10-18,169501
2023-10-19,164967
2023-10-20,172523
2023-10-21,212672
2023-10-22,232265
2023-10-23,173953
2023-10-24,158630
2023-10-25,152088
2023-10-26,147491
2023-10-27,151471
2023-10-28,185672
2023-10-29,211958
2023-10-30,166088
2023-10-31,139283
2023-11-01,148976
