DateTime,Players
2015-11-09,14233.0
2015-11-10,445537.0
2015-11-11,471083.0
2015-11-12,433897.0
2015-11-13,402987.0
2015-11-14,460626.0
2015-11-15,471315.0
2015-11-16,411061.0
2015-11-17,313793.0
2015-11-18,291730.0
2015-11-19,274557.0
2015-11-20,276757.0
2015-11-21,333954.0
2015-11-22,342600.0
2015-11-23,289048.0
2015-11-24,229228.0
2015-11-25,228693.0
2015-11-26,223327.0
2015-11-27,231118.0
2015-11-28,244366.0
2015-11-29,253442.0
2015-11-30,217753.0
2015-12-01,161784.0
2015-12-02,155686.0
2015-12-03,148549.0
2015-12-04,153984.0
2015-12-05,194308.0
2015-12-06,201352.0
2015-12-07,170189.0
2015-12-08,132293.0
2015-12-09,122451.0
2015-12-10,118035.0
2015-12-11,122020.0
2015-12-12,156099.0
2015-12-13,163633.0
2015-12-14,139184.0
2015-12-15,105473.0
2015-12-16,99164.0
2015-12-17,97245.0
2015-12-18,100078.0
2015-12-19,121845.0
2015-12-20,128382.0
2015-12-21,113563.0
2015-12-22,97133.0
2015-12-23,93513.0
2015-12-24,88561.0
2015-12-25,97150.0
2015-12-26,113486.0
2015-12-27,123134.0
2015-12-28,116333.0
2015-12-29,107968.0
2015-12-30,105608.0
2015-12-31,102180.0
2016-01-01,119865.0
2016-01-02,116489.0
2016-01-03,116633.0
2016-01-04,104549.0
2016-01-05,81772.0
2016-01-06,78281.0
2016-01-07,76019.0
2016-01-08,78510.0
2016-01-09,97792.0
2016-01-10,101247.0
2016-01-11,85103.0
2016-01-12,64854.0
2016-01-13,61214.0
2016-01-14,60334.0
2016-01-15,65282.0
2016-01-16,82685.0
2016-01-17,85510.0
2016-01-18,71620.0
2016-01-19,59863.0
2016-01-20,52618.0
2016-01-21,51770.0
2016-01-22,58202.0
2016-01-23,75303.0
2016-01-24,75734.0
2016-01-25,62083.0
2016-01-26,49216.0
2016-01-27,47106.0
2016-01-28,45684.0
2016-01-29,47925.0
2016-01-30,61891.0
2016-01-31,65313.0
2016-02-01,54863.0
2016-02-02,44490.0
2016-02-03,42977.0
2016-02-04,42644.0
2016-02-05,44293.0
2016-02-06,57202.0
2016-02-07,61863.0
