DateTime,Players
2017-08-29,231.0
2017-08-30,227.0
2017-08-31,218.0
2017-09-01,250.0
2017-09-02,276.0
2017-09-03,285.0
2017-09-04,260.0
2017-09-05,199.0
2017-09-06,183.0
2017-09-07,183.0
2017-09-08,196.0
2017-09-09,242.0
2017-09-10,246.0
2017-09-11,189.0
2017-09-12,173.0
2017-09-13,176.0
2017-09-14,170.0
2017-09-15,203.0
2017-09-16,253.0
2017-09-17,233.0
2017-09-18,167.0
2017-09-19,171.0
2017-09-20,154.0
2017-09-21,176.0
2017-09-22,205.0
2017-09-23,261.0
2017-09-24,256.0
2017-09-25,181.0
2017-09-26,220.0
2017-09-27,164.0
2017-09-28,165.0
2017-09-29,188.0
2017-09-30,226.0
2017-10-01,237.0
2017-10-02,166.0
2017-10-03,162.0
2017-10-04,147.0
2017-10-05,133.0
2017-10-06,190.0
2017-10-07,208.0
2017-10-08,229.0
2017-10-09,155.0
2017-10-10,134.0
2017-10-11,136.0
2017-10-12,145.0
2017-10-13,161.0
2017-10-14,194.0
2017-10-15,202.0
2017-10-16,136.0
2017-10-17,139.0
2017-10-18,129.0
2017-10-19,115.0
2017-10-20,182.0
2017-10-21,214.0
2017-10-22,193.0
2017-10-23,123.0
2017-10-24,125.0
2017-10-25,113.0
2017-10-26,112.0
2017-10-27,144.0
2017-10-28,206.0
2017-10-29,232.0
2017-10-30,175.0
2017-10-31,145.0
2017-11-01,151.0
2017-11-02,148.0
2017-11-03,166.0
2017-11-04,227.0
2017-11-05,203.0
2017-11-06,132.0
2017-11-07,119.0
2017-11-08,103.0
2017-11-09,121.0
2017-11-10,158.0
2017-11-11,175.0
2017-11-12,213.0
2017-11-13,105.0
2017-11-14,115.0
2017-11-15,115.0
2017-11-16,110.0
2017-11-17,122.0
2017-11-18,180.0
2017-11-19,188.0
2017-11-20,110.0
2017-11-21,120.0
2017-11-22,134.0
2017-11-23,154.0
2017-11-24,186.0
2017-11-25,201.0
2017-11-26,214.0
2017-11-27,125.0
