timestamp,player_count
1758499200000,513
1758585600000,515
1758672000000,515
1758758400000,452
1758844800000,482
1758931200000,571
1759017600000,587
1759104000000,420
1759190400000,542
1759276800000,599
1759363200000,664
1759449600000,691
1759536000000,889
1759622400000,924
1759708800000,758
1759795200000,684
1759881600000,586
1759968000000,594
1760054400000,548
1760140800000,681
1760227200000,696
1760313600000,512
1760400000000,476
1760486400000,477
1760572800000,416
1760659200000,467
1760745600000,525
1760832000000,580
1760918400000,391
1761004800000,379
1761091200000,351
1761177600000,340
1761264000000,371
1761350400000,477
1761436800000,522
1761523200000,381
1761609600000,368
1761696000000,343
1761782400000,317
1761868800000,344
1761955200000,419
1761977675000,242
1761981367000,243
1761985014000,267
1761988579000,303
1761991997000,305
1761995668000,317
1761999380000,338
1762002874000,391
1762006448000,419
1762010021000,410
1762013753000,418
1762017226000,416
1762020845000,393
1762024478000,392
1762028043000,398
1762031771000,374
1762035269000,322
1762038841000,281
1762042466000,282
1762046085000,275
1762049679000,294
1762053271000,288
1762056816000,275
1762060478000,262
1762064042000,295
1762067638000,269
1762071234000,281
1762074793000,306
1762078454000,312
1762082063000,323
1762085662000,342
1762089342000,405
1762092838000,429
1762096430000,444
1762100091000,429
1762103616000,422
1762107315000,415
1762110828000,413
1762114460000,370
1762118014000,350
1762121714000,364
1762125254000,328
1762128907000,252
1762132464000,250
1762136007000,266
1762139761000,242
1762143249000,237
1762146830000,211
1762150407000,186
1762153998000,174
1762157726000,181
1762161178000,202
1762164856000,226
1762168393000,229
1762172192000,276
1762175661000,276
1762179332000,313
1762182899000,306
1762186489000,306
1762190080000,320
1762193715000,319
1762197025000,341
1762200875000,293
1762204477000,265
1762208083000,268
1762211612000,284
1762215246000,244
1762218850000,240
1762222487000,220
1762226005000,216
1762229748000,204
1762233262000,195
1762236860000,181
1762240465000,178
1762244008000,179
1762247669000,203
1762251274000,211
1762255032000,229
1762258624000,246
1762262291000,287
1762265703000,295
1762269277000,291
1762272916000,300
1762276540000,302
1762280051000,328
1762283705000,305
1762287308000,281
1762290847000,297
1762294549000,274
1762298092000,246
1762301675000,240
1762305304000,232
1762308868000,220
1762312451000,198
1762316062000,201
1762319638000,179
1762323266000,173
1762326854000,163
1762330508000,168
1762334070000,173
1762337585000,200
1762341238000,213
1762344880000,236
1762348479000,280
1762352104000,271
1762355627000,295
1762359196000,285
1762362893000,294
1762366526000,278
1762370097000,263
1762373712000,285
1762377291000,221
1762380864000,238
1762384568000,228
1762388118000,197
1762391799000,204
1762395431000,205
1762398920000,204
1762402441000,204
1762406067000,174
1762409694000,170
1762413271000,150
1762416854000,168
1762420629000,179
1762424013000,180
1762427656000,205
1762431407000,226
1762435119000,268
1762438503000,294
1762442073000,291
1762445694000,277
1762449270000,246
1762452873000,277
1762456511000,254
1762460205000,241
1762463771000,238
1762467389000,0
1762471129000,222
1762474643000,202
1762478116000,201
1762481765000,227
1762485322000,214
1762488878000,203
1762492419000,180
1762496120000,173
1762499807000,193
1762503459000,189
1762507006000,180
1762510487000,206
1762514175000,222
1762517776000,263
1762521275000,304
1762524872000,317
1762528532000,318
1762532038000,314
1762535766000,293
1762539294000,292
1762542885000,287
1762546509000,302
1762550228000,300
1762553697000,298
1762557383000,251
1762560985000,230
1762564625000,242
1762568197000,238
1762571708000,233
1762575336000,248
1762578857000,263
1762582447000,243
1762586120000,274
1762589852000,259
1762593414000,274
1762596867000,306
1762600462000,299
1762604054000,315
1762607762000,353
1762611355000,386
1762614859000,399
1762618509000,362
1762622050000,359
1762625659000,360
1762629348000,321
1762632875000,343
1762636418000,342
1762640127000,297
1762643681000,260
1762647275000,250
1762650836000,260
1762654469000,256
1762658108000,289
1762661755000,275
1762665241000,273
1762668887000,261
1762672598000,252
1762676072000,262
1762679866000,286
1762683396000,320
1762686915000,343
1762690487000,362
1762694131000,381
1762697712000,415
1762701280000,411
1762704798000,395
1762708514000,355
1762712091000,351
1762715695000,383
1762719299000,386
1762722965000,330
1762726470000,297
1762730073000,280
1762733757000,249
1762737367000,242
1762740795000,240
1762744452000,232
1762748070000,207
1762751610000,195
1762755277000,162
1762758853000,164
1762762561000,152
1762766132000,168
1762769679000,190
1762773227000,209
1762777057000,256
1762780636000,282
1762784067000,289
1762787749000,297
1762791336000,325
1762794889000,296
1762798493000,296
1762802118000,316
1762805708000,329
1762809297000,285
1762812995000,255
1762816484000,232
1762820132000,243
1762823770000,237
1762827329000,228
1762830839000,211
1762834410000,204
1762838125000,214
1762841675000,194
1762845257000,186
1762848837000,182
1762852465000,188
1762856178000,202
1762859770000,213
1762863281000,259
1762866954000,278
1762870550000,295
1762874108000,319
1762877684000,318
1762881418000,314
1762884681000,314
1762888561000,329
1762892207000,311
1762895605000,291
1762899244000,257
1762902937000,221
1762906495000,213
1762910076000,244
1762913712000,250
1762917320000,229
1762920861000,197
1762924485000,184
1762928050000,178
1762931661000,176
1762935209000,163
1762938980000,167
1762942471000,176
1762946109000,193
1762949715000,241
1762953314000,260
1762956948000,290
1762960483000,286
1762964042000,274
1762967690000,253
1763628036000,172
1763629999000,28
1763633420000,164
1763637162000,193
1763640757000,210
1763644302000,252
1763648096000,279
1763651504000,302
1763655126000,306
1763658764000,296
1763662437000,294
1763666123000,307
1763669742000,277
1763673389000,270
1763676885000,239
1763680538000,216
1763684141000,210
1763687695000,203
1763691280000,204
1763694893000,211
1763698426000,192
1763702072000,189
1763705713000,169
1763709280000,176
1763712945000,186
1763716413000,168
1763720337000,207
1763723912000,197
1763727431000,220
1763731084000,260
1763734606000,306
1763738094000,306
1763741789000,328
1763745286000,300
1763748940000,317
1763752493000,321
1763756149000,286
1763759824000,298
1763763122000,286
1763766924000,252
1763770448000,220
1763774128000,227
1763777686000,273
1763781305000,250
1763784915000,237
1763788488000,206
1763792050000,227
1763795685000,220
1763799381000,226
1763802881000,261
1763806639000,269
1763810156000,274
1763813796000,355
1763817353000,335
1763821080000,389
1763824622000,403
1763828207000,387
1763831688000,349
1763835265000,337
1763838880000,356
1763842507000,386
1763846048000,374
1763849743000,331
1763853283000,296
1763856915000,311
1763860488000,296
1763864091000,319
1763867753000,329
1763871315000,341
1763874881000,330
1763878485000,334
1763882086000,330
1763885689000,320
1763889285000,369
1763892859000,405
1763896420000,454
1763899983000,469
1763903610000,503
1763907197000,557
1763910752000,549
1763914356000,531
1763917962000,560
1763921551000,544
1763925161000,537
1763928789000,563
1763932382000,510
1763935881000,431
1763939531000,416
1763943125000,388
1763946741000,386
1763950336000,378
1763953929000,378
1763957501000,348
1763961100000,324
1763964691000,298
1763968337000,278
1763971967000,287
1763975574000,316
1763979141000,309
1763982665000,338
1763986381000,373
1763989913000,463
1763993534000,494
1763997085000,491
1764000725000,475
1764004329000,484
1764007947000,504
1764011473000,509
1764015136000,502
1764018785000,445
1764022346000,457
1764026023000,418
1764029507000,405
1764033090000,424
1764036725000,439
1764040312000,416
1764043947000,398
1764047501000,402
1764051117000,337
1764054640000,306
1764058270000,321
1764061385000,366
1764065586000,356
1764069136000,381
1764072754000,439
1764076369000,482
1764079952000,553
1764083499000,596
1764087039000,562
1764090583000,503
1764094162000,516
1764097820000,567
1764101508000,546
1764105084000,516
1764108722000,493
1764112325000,439
1764115911000,444
1764119506000,430
1764123101000,420
1764126699000,402
1764130308000,415
1764133797000,419
1764137496000,369
1764141098000,343
1764144688000,369
1764148293000,372
1764151931000,368
1764155538000,380
1764159120000,424
1764162757000,523
1764166360000,591
1764169850000,554
1764172849000,585
1764177008000,600
1764180631000,650
1764184204000,657
1764187810000,586
1764191413000,543
1764194944000,494
1764198603000,464
1764202199000,442
1764205776000,440
1764209396000,442
1764212994000,445
1764216596000,435
1764220203000,452
1764223842000,396
1764227378000,380
1764230987000,346
1764234696000,373
1764238379000,383
1764241897000,403
1764245452000,495
1764249112000,544
1764252648000,621
1764256227000,599
1764259833000,616
1764263465000,630
1764267016000,641
1764270622000,621
1764274217000,618
1764277932000,566
1764281533000,495
1764285093000,508
1764288694000,482
1764292231000,456
1764295900000,447
1764299395000,463
1764302931000,455
1764306624000,473
1764310173000,418
1764313782000,416
1764317343000,443
1764320954000,452
1764324629000,423
1764328194000,466
1764331972000,577
1764335394000,600
1764339084000,688
1764342620000,752
1764346149000,737
1764349754000,697
1764353449000,721
1764357000000,710
1764360605000,715
1764364176000,672
1764367827000,619
1764371412000,546
1764375002000,518
1764378574000,566
1764382197000,543
1764385763000,577
1764389421000,611
1764393043000,566
1764396543000,556
1764400134000,576
1764403849000,569
1764407377000,604
1764411049000,656
1764414580000,664
1764418195000,736
1764421809000,795
1764425393000,809
1764429063000,878
1764432588000,906
1764436226000,873
1764439747000,840
1764443382000,802
1764447052000,767
1764450570000,742
1764454206000,688
1764457741000,668
1764461432000,618
1764464966000,614
1764468578000,588
1764472188000,606
1764475743000,626
1764479365000,624
1764482955000,622
1764486580000,614
1764490176000,645
1764493828000,652
1764497468000,659
1764501085000,676
1764504663000,727
1764508205000,828
1764511775000,924
1764515359000,925
1764519001000,889
1764522581000,855
1764526174000,866
1764529780000,891
1764533367000,863
1764536984000,781
1764540589000,713
1764544198000,617
1764547781000,563
1764551412000,548
1764555009000,546
1764558606000,530
1764562171000,499
1764565744000,467
